height,weight,label 
174,47,저체중
168,56,정상체중
177,77,정상체중
166,37,저체중
121,38,비만
185,61,저체중
147,55,비만
132,86,비만
130,61,비만
128,75,비만
120,49,비만
135,86,비만
158,85,비만
145,68,비만
137,79,비만
199,39,저체중
129,40,정상체중
159,65,비만
140,72,비만
148,51,정상체중
192,77,정상체중
140,38,정상체중
142,44,정상체중
188,66,정상체중
197,90,정상체중
188,54,저체중
135,87,비만
149,89,비만
135,78,비만
123,77,비만
172,60,정상체중
135,68,비만
167,39,저체중
198,36,저체중
146,64,비만
161,83,비만
196,80,정상체중
169,40,저체중
168,76,비만
175,61,정상체중
146,78,비만
194,48,저체중
122,40,비만
167,87,비만
125,82,비만
179,77,정상체중
152,45,정상체중
141,69,비만
164,79,비만
198,75,정상체중
160,69,비만
171,76,비만
160,61,정상체중
195,64,저체중
120,36,비만
197,82,정상체중
137,71,비만
120,45,비만
186,79,정상체중
163,85,비만
189,86,정상체중
165,68,정상체중
183,68,정상체중
190,90,정상체중
145,48,정상체중
149,75,비만
155,72,비만
123,37,정상체중
199,53,저체중
184,46,저체중
153,82,비만
167,41,저체중
122,40,비만
184,76,정상체중
176,82,비만
179,63,정상체중
165,66,정상체중
153,88,비만
180,44,저체중
162,48,저체중
151,77,비만
174,53,저체중
144,67,비만
184,71,정상체중
129,55,비만
189,90,비만
181,36,저체중
165,60,정상체중
142,79,비만
199,62,저체중
149,36,저체중
161,64,정상체중
169,46,저체중
200,81,정상체중
165,41,저체중
123,76,비만
200,68,저체중
146,66,비만
192,75,정상체중
120,53,비만
136,84,비만
198,84,정상체중
170,73,비만
143,57,비만
152,66,비만
159,66,비만
159,36,저체중
124,64,비만
171,39,저체중
136,80,비만
149,37,저체중
198,64,저체중
182,58,저체중
128,81,비만
150,49,정상체중
181,76,정상체중
137,68,비만
197,69,저체중
170,73,비만
172,65,정상체중
184,71,정상체중
125,80,비만
194,39,저체중
140,87,비만
149,80,비만
170,68,정상체중
129,86,비만
151,82,비만
160,70,비만
144,86,비만
189,53,저체중
184,40,저체중
164,85,비만
132,71,비만
128,83,비만
134,43,정상체중
183,74,정상체중
131,66,비만
131,79,비만
147,53,정상체중
160,87,비만
137,79,비만
146,66,비만
147,81,비만
143,47,정상체중
137,48,비만
194,70,정상체중
175,46,저체중
156,38,저체중
148,47,정상체중
159,76,비만
182,62,정상체중
168,86,비만
155,60,정상체중
123,53,비만
156,37,저체중
144,79,비만
199,41,저체중
179,54,저체중
126,36,정상체중
147,38,저체중
175,47,저체중
125,71,비만
184,86,비만
190,47,저체중
128,77,비만
180,83,비만
162,37,저체중
193,37,저체중
188,40,저체중
167,53,정상체중
175,63,정상체중
143,81,비만
139,89,비만
136,65,비만
139,47,정상체중
192,86,정상체중
196,88,정상체중
135,43,정상체중
149,38,저체중
135,68,비만
145,79,비만
120,49,비만
194,75,정상체중
160,74,비만
135,46,비만
165,53,정상체중
150,37,저체중
166,52,정상체중
156,63,비만
178,70,정상체중
162,50,정상체중
157,86,비만
137,38,정상체중
155,52,정상체중
178,38,저체중
176,64,정상체중
182,86,비만
149,81,비만
179,81,비만
157,84,비만
197,55,저체중
187,86,정상체중
164,44,저체중
179,53,저체중
125,74,비만
184,43,저체중
171,79,비만
181,45,저체중
166,48,저체중
177,59,정상체중
158,35,저체중
166,48,저체중
195,87,정상체중
195,69,저체중
149,63,비만
198,77,정상체중
181,57,저체중
199,83,정상체중
171,83,비만
199,75,정상체중
120,76,비만
184,81,정상체중
160,62,정상체중
163,81,비만
142,55,비만
130,60,비만
142,71,비만
178,39,저체중
141,49,정상체중
191,36,저체중
122,41,비만
130,54,비만
191,88,정상체중
194,66,저체중
146,82,비만
163,47,저체중
192,57,저체중
135,65,비만
179,62,정상체중
170,49,저체중
183,82,정상체중
147,82,비만
189,37,저체중
126,37,정상체중
167,72,비만
173,78,비만
194,55,저체중
155,86,비만
175,88,비만
200,38,저체중
184,42,저체중
135,60,비만
198,74,정상체중
124,79,비만
130,46,비만
187,58,저체중
144,75,비만
183,45,저체중
176,48,저체중
188,51,저체중
156,66,비만
174,88,비만
190,87,정상체중
142,70,비만
124,84,비만
132,69,비만
177,83,비만
148,56,비만
150,88,비만
124,85,비만
161,85,비만
164,58,정상체중
150,66,비만
154,56,정상체중
127,62,비만
153,61,비만
139,80,비만
175,42,저체중
179,41,저체중
179,38,저체중
155,69,비만
191,90,정상체중
129,72,비만
139,79,비만
180,79,정상체중
131,47,비만
193,41,저체중
161,55,정상체중
130,90,비만
127,70,비만
189,43,저체중
166,89,비만
156,49,정상체중
153,45,정상체중
175,64,정상체중
188,49,저체중
143,54,비만
143,62,비만
174,71,정상체중
141,85,비만
178,75,정상체중
190,76,정상체중
146,65,비만
145,61,비만
177,50,저체중
192,90,정상체중
151,64,비만
121,47,비만
184,75,정상체중
196,60,저체중
137,35,정상체중
128,68,비만
160,79,비만
124,44,비만
121,77,비만
183,37,저체중
149,83,비만
167,76,비만
154,53,정상체중
160,48,정상체중
188,48,저체중
170,76,비만
121,89,비만
188,77,정상체중
173,86,비만
123,60,비만
141,46,정상체중
158,84,비만
125,49,비만
171,55,정상체중
192,87,정상체중
146,89,비만
169,43,저체중
173,85,비만
138,65,비만
120,75,비만
172,71,정상체중
188,48,저체중
153,68,비만
193,74,정상체중
194,89,정상체중
164,84,비만
198,42,저체중
176,76,정상체중
149,39,저체중
168,87,비만
199,86,정상체중
166,58,정상체중
133,72,비만
140,87,비만
200,89,정상체중
163,56,정상체중
170,35,저체중
159,43,저체중
151,54,정상체중
163,40,저체중
161,79,비만
176,36,저체중
153,58,정상체중
195,58,저체중
198,88,정상체중
188,62,저체중
148,43,정상체중
188,90,비만
170,37,저체중
161,78,비만
194,85,정상체중
129,81,비만
190,82,정상체중
191,43,저체중
171,88,비만
187,83,정상체중
167,85,비만
168,57,정상체중
175,42,저체중
175,54,저체중
122,75,비만
138,85,비만
131,64,비만
178,77,정상체중
127,76,비만
133,65,비만
166,57,정상체중
121,42,비만
178,83,비만
174,65,정상체중
165,88,비만
179,71,정상체중
120,56,비만
135,40,정상체중
156,67,비만
159,60,정상체중
121,89,비만
135,43,정상체중
181,67,정상체중
188,40,저체중
162,39,저체중
199,65,저체중
123,56,비만
123,57,비만
127,52,비만
200,46,저체중
151,60,비만
197,68,저체중
127,71,비만
147,65,비만
192,37,저체중
144,43,정상체중
194,47,저체중
131,77,비만
193,82,정상체중
177,53,저체중
184,72,정상체중
139,66,비만
178,46,저체중
200,47,저체중
175,41,저체중
152,83,비만
121,35,정상체중
191,51,저체중
175,53,저체중
147,42,정상체중
160,60,정상체중
188,64,저체중
167,82,비만
143,40,정상체중
127,51,비만
192,61,저체중
161,74,비만
194,47,저체중
171,62,정상체중
197,83,정상체중
135,47,비만
162,51,정상체중
187,44,저체중
184,44,저체중
197,53,저체중
127,41,비만
162,67,비만
177,41,저체중
138,52,비만
161,43,저체중
141,45,정상체중
161,85,비만
191,47,저체중
127,64,비만
132,37,정상체중
178,35,저체중
164,52,정상체중
154,81,비만
151,75,비만
191,83,정상체중
192,53,저체중
191,76,정상체중
195,77,정상체중
151,76,비만
160,72,비만
141,40,정상체중
141,77,비만
198,55,저체중
182,53,저체중
148,77,비만
200,46,저체중
168,60,정상체중
150,90,비만
165,49,저체중
124,63,비만
149,36,저체중
146,72,비만
133,80,비만
149,51,정상체중
183,78,정상체중
166,51,정상체중
181,49,저체중
148,80,비만
128,50,비만
142,63,비만
182,58,저체중
177,53,저체중
195,46,저체중
145,43,정상체중
188,53,저체중
175,78,비만
176,73,정상체중
163,52,정상체중
174,79,비만
124,58,비만
178,36,저체중
171,82,비만
187,47,저체중
126,72,비만
199,35,저체중
159,75,비만
177,55,저체중
147,57,비만
171,52,저체중
196,49,저체중
123,62,비만
185,58,저체중
147,77,비만
178,35,저체중
175,81,비만
144,82,비만
158,80,비만
155,90,비만
199,85,정상체중
165,58,정상체중
163,84,비만
192,49,저체중
174,50,저체중
200,54,저체중
147,56,비만
169,40,저체중
181,64,정상체중
163,65,정상체중
167,70,비만
148,76,비만
130,44,비만
197,81,정상체중
164,38,저체중
170,89,비만
164,81,비만
126,90,비만
167,80,비만
147,87,비만
137,42,정상체중
199,43,저체중
163,57,정상체중
158,52,정상체중
198,41,저체중
184,79,정상체중
134,83,비만
195,90,정상체중
153,40,저체중
170,72,정상체중
178,74,정상체중
138,51,비만
142,51,비만
169,61,정상체중
128,88,비만
176,48,저체중
131,84,비만
174,80,비만
171,39,저체중
131,71,비만
137,46,정상체중
170,69,정상체중
157,63,비만
145,56,비만
144,45,정상체중
176,48,저체중
140,38,정상체중
164,38,저체중
131,57,비만
199,67,저체중
127,51,비만
199,65,저체중
185,58,저체중
130,43,비만
134,81,비만
140,36,저체중
181,76,정상체중
126,80,비만
149,59,비만
174,54,저체중
197,38,저체중
167,82,비만
175,61,정상체중
188,75,정상체중
192,75,정상체중
192,68,저체중
188,61,저체중
169,79,비만
188,48,저체중
171,56,정상체중
122,38,비만
135,68,비만
153,60,비만
188,49,저체중
169,41,저체중
155,73,비만
142,89,비만
137,41,정상체중
158,76,비만
161,45,저체중
152,83,비만
150,62,비만
168,83,비만
156,82,비만
134,39,정상체중
147,49,정상체중
154,65,비만
166,73,비만
197,38,저체중
161,56,정상체중
197,83,정상체중
141,73,비만
163,57,정상체중
128,72,비만
131,63,비만
127,66,비만
166,84,비만
160,35,저체중
193,61,저체중
127,79,비만
182,54,저체중
178,73,정상체중
147,45,정상체중
186,80,정상체중
151,50,정상체중
182,58,저체중
198,64,저체중
131,61,비만
124,89,비만
170,77,비만
196,83,정상체중
164,73,비만
155,37,저체중
180,79,정상체중
185,51,저체중
125,40,비만
164,65,정상체중
190,40,저체중
196,54,저체중
195,42,저체중
196,51,저체중
144,60,비만
181,64,정상체중
125,50,비만
147,75,비만
177,74,정상체중
133,72,비만
180,71,정상체중
199,72,저체중
126,56,비만
180,84,비만
171,47,저체중
122,59,비만
199,44,저체중
159,54,정상체중
186,73,정상체중
181,53,저체중
143,73,비만
180,55,저체중
158,69,비만
166,62,정상체중
164,42,저체중
